customer_id,country,total_revenue,total_orders,avg_order_value
17155,United Kingdom,892.46,7,127.49
12703,Germany,892.18,7,127.45
13288,United Kingdom,892.16,6,148.69
15406,United Kingdom,891.77,6,148.63
15393,United Kingdom,891.34,5,178.27
13872,United Kingdom,891.32,6,148.55
15824,United Kingdom,890.94,2,445.47
15900,United Kingdom,890.5,5,178.1
14065,United Kingdom,889.37,4,222.34
17527,United Kingdom,888.86,6,148.14
17968,United Kingdom,888.04,4,222.01
17708,United Kingdom,887.93,4,221.98
16898,United Kingdom,887.67,6,147.95
14994,United Kingdom,886.33,8,110.79
16228,United Kingdom,886.16,4,221.54
17704,United Kingdom,885.19,2,442.6
14933,Channel Islands,885.0,5,177.0
14359,United Kingdom,882.58,6,147.1
13166,United Kingdom,881.68,3,293.89
12680,France,880.81,4,220.2
17361,United Kingdom,880.64,5,176.13
17464,United Kingdom,879.74,4,219.94
14141,United Kingdom,879.03,6,146.51
14686,United Kingdom,877.88,6,146.31
14612,United Kingdom,877.7,1,877.7
15653,United Kingdom,877.44,2,438.72
12940,United Kingdom,876.29,4,219.07
18043,United Kingdom,875.97,3,291.99
14681,United Kingdom,875.15,6,145.86
16513,United Kingdom,874.59,4,218.65
17223,United Kingdom,873.53,3,291.18
17746,United Kingdom,873.43,7,124.78
13200,United Kingdom,870.09,4,217.52
14753,United Kingdom,869.51,2,434.76
16948,United Kingdom,868.77,7,124.11
16357,United Kingdom,868.37,4,217.09
16801,United Kingdom,867.83,5,173.57
13937,United Kingdom,867.38,3,289.13
17167,United Kingdom,867.11,3,289.04
17358,United Kingdom,866.05,5,173.21
16567,United Kingdom,865.6,2,432.8
14600,United Kingdom,865.17,2,432.59
13891,United Kingdom,863.56,3,287.85
15809,United Kingdom,862.88,9,95.88
15870,United Kingdom,862.61,4,215.65
16668,United Kingdom,862.42,13,66.34
15483,United Kingdom,862.2,10,86.22
15012,United Kingdom,860.62,3,286.87
12794,Portugal,860.41,2,430.21
13339,United Kingdom,860.12,1,860.12
17064,United Kingdom,859.35,3,286.45
12787,Netherlands,859.18,5,171.84
14551,United Kingdom,858.59,9,95.4
15107,United Kingdom,856.26,12,71.36
14508,United Kingdom,856.09,6,142.68
17161,United Kingdom,856.01,1,856.01
15287,United Kingdom,854.58,6,142.43
13945,United Kingdom,854.15,2,427.08
14873,United Kingdom,854.13,2,427.07
16877,United Kingdom,853.72,6,142.29
17349,United Kingdom,852.25,5,170.45
16070,United Kingdom,852.15,2,426.08
17674,United Kingdom,851.7,2,425.85
16020,United Kingdom,851.01,3,283.67
13991,United Kingdom,850.63,7,121.52
15244,United Kingdom,850.18,4,212.55
16677,United Kingdom,849.77,3,283.26
12713,Germany,848.55,1,848.55
15784,United Kingdom,848.33,2,424.17
14202,United Kingdom,847.76,3,282.59
13221,United Kingdom,847.41,2,423.71
13487,United Kingdom,846.87,5,169.37
13970,United Kingdom,846.55,2,423.28
14803,United Kingdom,845.55,3,281.85
18078,United Kingdom,844.6,4,211.15
15264,United Kingdom,844.2,3,281.4
14922,United Kingdom,843.74,2,421.87
15070,United Kingdom,843.25,3,281.08
14342,United Kingdom,842.74,9,93.64
18108,United Kingdom,842.46,4,210.62
16344,United Kingdom,842.42,4,210.61
16846,United Kingdom,842.41,3,280.8
17638,United Kingdom,842.4,2,421.2
16661,United Kingdom,842.18,5,168.44
16362,United Kingdom,841.74,11,76.52
15266,United Kingdom,841.7,6,140.28
12878,United Kingdom,841.64,3,280.55
14862,United Kingdom,841.2,2,420.6
14645,United Kingdom,840.24,4,210.06
13169,United Kingdom,840.08,3,280.03
13940,United Kingdom,839.14,4,209.79
18141,United Kingdom,838.57,4,209.64
17332,United Kingdom,838.27,5,167.65
16798,United Kingdom,837.56,4,209.39
16264,United Kingdom,837.53,2,418.77
15224,United Kingdom,837.26,8,104.66
15832,United Kingdom,836.79,1,836.79
14929,United Kingdom,836.69,2,418.35
13795,United Kingdom,836.3,4,209.08
16500,United Kingdom,835.96,10,83.6
13386,United Kingdom,835.46,2,417.73
14556,United Kingdom,835.34,3,278.45
16737,United Kingdom,835.2,2,417.6
12525,France,835.18,8,104.4
15190,United Kingdom,834.44,1,834.44
15469,United Kingdom,834.4,6,139.07
16644,United Kingdom,833.78,2,416.89
12903,United Kingdom,833.53,1,833.53
14372,United Kingdom,830.18,3,276.73
17003,United Kingdom,830.16,4,207.54
14437,United Kingdom,829.94,7,118.56
14851,United Kingdom,829.41,3,276.47
12730,Germany,829.25,1,829.25
16469,United Kingdom,828.91,5,165.78
12953,United Kingdom,828.81,2,414.41
15617,United Kingdom,828.55,3,276.18
13681,United Kingdom,827.83,4,206.96
17045,United Kingdom,827.68,5,165.54
15945,United Kingdom,827.27,4,206.82
16246,United Kingdom,827.25,2,413.63
16747,United Kingdom,826.96,4,206.74
12461,Switzerland,826.88,2,413.44
16494,United Kingdom,826.53,1,826.53
15006,United Kingdom,825.14,2,412.57
17880,United Kingdom,824.92,3,274.97
13922,United Kingdom,824.7,5,164.94
14260,United Kingdom,824.28,3,274.76
15847,United Kingdom,822.57,5,164.51
16680,United Kingdom,821.45,3,273.82
13893,United Kingdom,821.1,1,821.1
13544,United Kingdom,820.5,7,117.21
17952,United Kingdom,819.61,4,204.9
12891,United Kingdom,819.5,12,68.29
16135,United Kingdom,819.45,2,409.73
17683,United Kingdom,819.01,3,273.0
13595,United Kingdom,818.22,3,272.74
14890,United Kingdom,817.25,3,272.42
16943,United Kingdom,816.73,7,116.68
13514,United Kingdom,815.9,4,203.98
15399,United Kingdom,815.77,3,271.92
16460,United Kingdom,814.72,3,271.57
14656,United Kingdom,814.65,5,162.93
12763,Japan,814.16,2,407.08
14624,United Kingdom,814.07,6,135.68
12792,Portugal,813.88,3,271.29
16621,United Kingdom,813.48,4,203.37
15644,United Kingdom,813.0,4,203.25
17194,United Kingdom,812.5,3,270.83
15759,United Kingdom,810.98,10,81.1
16624,United Kingdom,810.57,2,405.29
13637,United Kingdom,810.5,3,270.17
16958,United Kingdom,809.44,1,809.44
13045,United Kingdom,808.92,3,269.64
13479,United Kingdom,808.5,7,115.5
15952,United Kingdom,806.57,4,201.64
16869,United Kingdom,805.62,5,161.12
17251,United Kingdom,803.73,4,200.93
14087,United Kingdom,803.47,5,160.69
14872,United Kingdom,802.68,4,200.67
16164,United Kingdom,802.53,4,200.63
15921,United Kingdom,802.11,4,200.53
18265,United Kingdom,801.51,2,400.76
16806,United Kingdom,801.49,4,200.37
16127,United Kingdom,801.31,2,400.66
12696,Finland,801.15,3,267.05
17817,United Kingdom,801.15,7,114.45
15314,United Kingdom,800.65,4,200.16
17023,United Kingdom,800.18,3,266.73
13720,United Kingdom,799.9,4,199.98
15766,United Kingdom,799.66,4,199.92
13041,United Kingdom,799.13,4,199.78
17255,United Kingdom,799.13,4,199.78
16952,United Kingdom,798.78,5,159.76
16438,United Kingdom,798.35,5,159.67
13389,United Kingdom,797.96,3,265.99
17281,United Kingdom,797.85,6,132.98
15637,United Kingdom,797.59,5,159.52
13513,United Kingdom,796.99,4,199.25
15396,United Kingdom,796.38,2,398.19
17801,United Kingdom,795.78,4,198.95
15872,United Kingdom,795.68,4,198.92
13336,United Kingdom,795.12,1,795.12
17212,United Kingdom,794.41,3,264.8
18034,United Kingdom,793.7,3,264.57
13175,United Kingdom,793.1,4,198.28
16679,United Kingdom,793.06,3,264.35
13296,United Kingdom,792.51,6,132.09
14022,United Kingdom,792.15,2,396.08
16250,United Kingdom,791.38,3,263.79
13016,United Kingdom,789.89,3,263.3
12923,United Kingdom,789.87,3,263.29
16472,United Kingdom,789.6,2,394.8
15448,United Kingdom,788.81,2,394.41
13323,United Kingdom,787.85,5,157.57
16468,United Kingdom,787.52,3,262.51
14463,United Kingdom,786.57,4,196.64
16972,United Kingdom,786.25,2,393.13
16810,United Kingdom,786.14,4,196.54
13770,United Kingdom,785.37,4,196.34
15714,United Kingdom,784.81,5,156.96
15806,United Kingdom,784.58,3,261.53
15743,United Kingdom,784.46,4,196.12
17387,United Kingdom,784.11,2,392.06
18248,United Kingdom,783.02,4,195.76
12761,Netherlands,782.95,2,391.48
16836,United Kingdom,782.37,4,195.59
15679,United Kingdom,781.28,4,195.32
14690,United Kingdom,781.24,5,156.25
16155,United Kingdom,781.05,6,130.18
13212,United Kingdom,780.58,4,195.15
15246,United Kingdom,780.4,3,260.13
15973,United Kingdom,780.39,5,156.08
12735,France,779.57,2,389.79
14815,United Kingdom,778.5,2,389.25
17482,United Kingdom,778.19,2,389.1
13612,United Kingdom,777.79,2,388.9
12791,Netherlands,777.75,8,97.22
13965,United Kingdom,777.66,5,155.53
16505,United Kingdom,777.6,1,777.6
13563,United Kingdom,777.53,2,388.77
15837,United Kingdom,777.01,2,388.51
15794,United Kingdom,777.0,2,388.5
13598,United Kingdom,776.84,6,129.47
18112,United Kingdom,775.96,4,193.99
13341,United Kingdom,775.85,1,775.85
14234,United Kingdom,775.46,4,193.87
16447,United Kingdom,775.14,3,258.38
15414,United Kingdom,774.9,3,258.3
17889,United Kingdom,774.87,7,110.7
13502,United Kingdom,774.6,6,129.1
15773,United Kingdom,774.52,2,387.26
18058,United Kingdom,774.06,3,258.02
14838,United Kingdom,773.67,2,386.84
15092,United Kingdom,773.16,4,193.29
15075,United Kingdom,773.03,1,773.03
16961,United Kingdom,773.01,6,128.84
16759,United Kingdom,772.84,4,193.21
16739,United Kingdom,772.23,4,193.06
12965,United Kingdom,771.91,1,771.91
14104,United Kingdom,771.58,5,154.32
14997,United Kingdom,771.38,5,154.28
14513,United Kingdom,770.91,7,110.13
13781,United Kingdom,770.88,4,192.72
14998,United Kingdom,770.73,4,192.68
14413,United Kingdom,770.37,4,192.59
15988,United Kingdom,770.09,3,256.7
17691,United Kingdom,769.85,5,153.97
14247,United Kingdom,769.71,6,128.29
12628,Germany,769.61,4,192.4
16480,United Kingdom,769.29,1,769.29
18228,United Kingdom,769.2,3,256.4
16978,United Kingdom,768.88,3,256.29
13356,United Kingdom,768.24,1,768.24
12440,Austria,768.15,3,256.05
13484,United Kingdom,767.32,4,191.83
13712,United Kingdom,766.42,2,383.21
14976,United Kingdom,765.86,8,95.73
12991,United Kingdom,764.82,3,254.94
15908,United Kingdom,764.57,2,382.29
15239,United Kingdom,764.34,3,254.78
17466,United Kingdom,763.28,2,381.64
16392,United Kingdom,763.05,3,254.35
15428,United Kingdom,762.75,4,190.69
13745,United Kingdom,761.27,4,190.32
15066,United Kingdom,760.59,2,380.3
17425,United Kingdom,759.17,2,379.59
17495,United Kingdom,759.07,4,189.77
13453,United Kingdom,758.99,5,151.8
18246,United Kingdom,758.82,3,252.94
15568,United Kingdom,758.29,3,252.76
13768,United Kingdom,758.07,8,94.76
17461,United Kingdom,757.46,3,252.49
14883,United Kingdom,756.64,7,108.09
14037,United Kingdom,755.95,7,107.99
15331,United Kingdom,755.41,4,188.85
18104,United Kingdom,754.64,1,754.64
17141,United Kingdom,754.33,4,188.58
13980,United Kingdom,753.12,9,83.68
13730,United Kingdom,752.6,2,376.3
14923,United Kingdom,749.1,1,749.1
14912,Italy,748.58,11,68.05
15656,United Kingdom,748.5,4,187.13
15831,United Kingdom,747.76,4,186.94
15137,United Kingdom,747.55,5,149.51
17114,United Kingdom,747.22,10,74.72
15618,United Kingdom,747.03,5,149.41
15533,United Kingdom,746.92,5,149.38
14050,United Kingdom,746.36,2,373.18
14228,United Kingdom,745.5,3,248.5
17579,United Kingdom,744.58,5,148.92
12871,United Kingdom,744.02,3,248.01
13070,United Kingdom,743.9,5,148.78
13354,United Kingdom,743.53,1,743.53
13713,United Kingdom,743.26,3,247.75
17038,United Kingdom,743.17,2,371.59
15420,United Kingdom,743.0,6,123.83
14302,United Kingdom,742.9,3,247.63
15720,United Kingdom,741.92,2,370.96
18275,United Kingdom,741.85,2,370.93
13721,United Kingdom,741.54,2,370.77
16924,United Kingdom,739.5,4,184.88
12603,Germany,739.2,1,739.2
12632,Germany,738.88,4,184.72
17979,United Kingdom,737.81,5,147.56
15462,United Kingdom,737.05,4,184.26
13780,United Kingdom,735.82,3,245.27
18190,United Kingdom,735.67,6,122.61
12527,Germany,735.51,5,147.1
17430,United Kingdom,735.17,4,183.79
13286,United Kingdom,734.91,1,734.91
15938,United Kingdom,734.81,9,81.65
12465,Belgium,733.89,3,244.63
17756,United Kingdom,733.7,3,244.57
17964,United Kingdom,733.46,2,366.73
16892,United Kingdom,733.4,9,81.49
12537,Sweden,732.94,1,732.94
17005,United Kingdom,732.41,3,244.14
13575,United Kingdom,732.07,5,146.41
17825,United Kingdom,731.96,4,182.99
17999,United Kingdom,730.9,3,243.63
14778,United Kingdom,730.86,2,365.43
17834,United Kingdom,730.47,2,365.24
13452,United Kingdom,729.8,3,243.27
12925,United Kingdom,729.33,3,243.11
13950,United Kingdom,728.56,5,145.71
12786,Netherlands,728.5,1,728.5
13236,United Kingdom,727.27,3,242.42
15922,United Kingdom,727.2,2,363.6
16075,United Kingdom,726.98,3,242.33
16465,United Kingdom,726.34,3,242.11
17615,United Kingdom,725.7,7,103.67
12797,Portugal,725.46,6,120.91
12723,France,725.07,5,145.01
17572,United Kingdom,723.01,10,72.3
15368,United Kingdom,722.74,2,361.37
13264,United Kingdom,722.56,1,722.56
17561,United Kingdom,722.34,4,180.59
18247,United Kingdom,721.43,6,120.24
13441,United Kingdom,720.9,2,360.45
13921,United Kingdom,720.75,5,144.15
16023,United Kingdom,719.81,3,239.94
14179,United Kingdom,719.78,2,359.89
16415,United Kingdom,719.44,3,239.81
13541,United Kingdom,717.9,3,239.3
13537,United Kingdom,717.85,2,358.93
12573,France,717.41,5,143.48
12890,United Kingdom,717.27,2,358.64
16526,United Kingdom,717.21,2,358.61
15274,United Kingdom,716.57,2,358.29
12535,France,716.35,2,358.18
16274,United Kingdom,715.9,1,715.9
15309,United Kingdom,715.53,10,71.55
18133,United Kingdom,715.5,2,357.75
12492,Germany,715.21,3,238.4
14798,United Kingdom,715.11,9,79.46
15330,United Kingdom,714.96,2,357.48
16269,United Kingdom,714.59,2,357.3
17051,United Kingdom,714.39,4,178.6
14048,United Kingdom,713.89,4,178.47
13512,United Kingdom,713.39,4,178.35
13604,United Kingdom,713.39,2,356.7
14026,United Kingdom,713.11,2,356.56
13147,United Kingdom,712.8,4,178.2
17761,United Kingdom,712.78,1,712.78
14470,United Kingdom,712.04,3,237.35
16602,United Kingdom,711.63,5,142.33
15127,United Kingdom,711.5,2,355.75
13699,United Kingdom,711.4,3,237.13
17374,United Kingdom,711.21,4,177.8
16885,United Kingdom,710.74,4,177.69
13103,United Kingdom,709.64,3,236.55
12485,Sweden,708.1,1,708.1
14398,United Kingdom,707.79,2,353.9
12781,Czech Republic,707.72,5,141.54
12453,Austria,707.09,1,707.09
16364,United Kingdom,707.04,2,353.52
14942,United Kingdom,706.56,5,141.31
17976,United Kingdom,706.38,1,706.38
14880,United Kingdom,706.19,3,235.4
16882,United Kingdom,705.12,3,235.04
12883,United Kingdom,703.47,4,175.87
18082,United Kingdom,703.37,1,703.37
15103,United Kingdom,703.36,2,351.68
16730,United Kingdom,702.79,4,175.7
14699,United Kingdom,702.6,4,175.65
16997,United Kingdom,702.0,3,234.0
14324,United Kingdom,701.61,2,350.81
13833,United Kingdom,701.36,2,350.68
16565,United Kingdom,700.45,5,140.09
17163,United Kingdom,699.78,4,174.95
13242,United Kingdom,699.4,7,99.91
16018,United Kingdom,698.13,4,174.53
15053,United Kingdom,697.79,3,232.6
13596,United Kingdom,697.04,2,348.52
16658,United Kingdom,696.72,9,77.41
15995,United Kingdom,696.19,1,696.19
16704,United Kingdom,695.66,2,347.83
13101,United Kingdom,695.4,4,173.85
12519,Germany,695.19,3,231.73
12414,Austria,692.41,8,86.55
17733,United Kingdom,692.19,2,346.1
12817,Austria,690.98,3,230.33
16015,United Kingdom,690.54,4,172.64
13927,United Kingdom,689.96,3,229.99
15184,United Kingdom,689.95,4,172.49
16545,United Kingdom,689.82,2,344.91
13626,United Kingdom,689.49,3,229.83
17502,United Kingdom,689.1,4,172.28
15361,United Kingdom,689.07,4,172.27
14111,United Kingdom,688.6,5,137.72
12837,United Kingdom,688.41,2,344.21
18017,United Kingdom,688.0,4,172.0
16343,United Kingdom,687.07,3,229.02
14809,United Kingdom,686.76,2,343.38
16309,United Kingdom,686.67,3,228.89
13898,United Kingdom,686.4,2,343.2
16824,United Kingdom,686.24,3,228.75
12658,Germany,686.05,1,686.05
15219,United Kingdom,685.45,2,342.73
14959,United Kingdom,684.97,5,136.99
18123,United Kingdom,684.59,3,228.2
16495,United Kingdom,684.41,3,228.14
16601,United Kingdom,684.25,3,228.08
15901,United Kingdom,684.23,9,76.03
14222,United Kingdom,683.17,1,683.17
15582,United Kingdom,682.91,3,227.64
13987,United Kingdom,682.54,2,341.27
18187,United Kingdom,682.19,3,227.4
13415,United Kingdom,681.92,5,136.38
12478,Greece,680.99,1,680.99
18271,United Kingdom,680.85,2,340.43
17547,United Kingdom,680.55,4,170.14
13524,United Kingdom,680.18,5,136.04
13809,Cyprus,679.7,3,226.57
14563,United Kingdom,679.44,2,339.72
14497,United Kingdom,679.16,3,226.39
17782,United Kingdom,679.02,2,339.51
16262,United Kingdom,677.78,3,225.93
15669,United Kingdom,677.69,5,135.54
13040,United Kingdom,676.99,2,338.5
13729,United Kingdom,676.43,5,135.29
13325,United Kingdom,675.3,1,675.3
16646,United Kingdom,675.05,2,337.53
13355,United Kingdom,674.7,1,674.7
16449,United Kingdom,674.69,3,224.9
13585,United Kingdom,674.46,4,168.62
13951,United Kingdom,674.45,3,224.82
12601,Germany,673.76,7,96.25
15562,United Kingdom,673.38,3,224.46
14504,United Kingdom,673.26,4,168.32
18121,United Kingdom,673.1,2,336.55
17962,United Kingdom,673.02,5,134.6
16226,United Kingdom,672.17,5,134.43
17709,United Kingdom,671.01,5,134.2
13398,United Kingdom,670.34,2,335.17
17418,United Kingdom,670.06,3,223.35
16268,United Kingdom,667.65,2,333.83
12450,Spain,666.95,7,95.28
14356,United Kingdom,666.94,4,166.74
14151,United Kingdom,666.7,3,222.23
13741,United Kingdom,666.33,4,166.58
17777,United Kingdom,665.86,3,221.95
17105,United Kingdom,665.78,2,332.89
14452,United Kingdom,665.59,4,166.4
16056,United Kingdom,664.85,1,664.85
16132,United Kingdom,664.2,2,332.1
15700,United Kingdom,664.03,3,221.34
14720,United Kingdom,663.81,3,221.27
13474,United Kingdom,663.79,3,221.26
13974,United Kingdom,663.52,4,165.88
15350,United Kingdom,663.25,2,331.63
17852,United Kingdom,663.21,5,132.64
17462,United Kingdom,662.94,3,220.98
17371,United Kingdom,662.55,6,110.43
13864,United Kingdom,662.4,1,662.4
16862,United Kingdom,662.33,4,165.58
12386,Australia,660.8,2,330.4
16887,United Kingdom,660.72,3,220.24
14182,United Kingdom,660.07,5,132.01
14603,United Kingdom,660.0,1,660.0
15405,United Kingdom,659.84,2,329.92
13028,United Kingdom,659.68,3,219.89
15492,United Kingdom,659.46,2,329.73
13518,United Kingdom,659.44,1,659.44
13759,United Kingdom,659.41,2,329.71
14150,United Kingdom,658.64,2,329.32
17874,United Kingdom,658.26,7,94.04
15715,United Kingdom,658.02,5,131.6
16696,United Kingdom,657.9,4,164.48
16428,United Kingdom,657.33,4,164.33
17459,United Kingdom,657.3,2,328.65
13433,United Kingdom,656.87,5,131.37
16708,United Kingdom,656.63,1,656.63
17935,United Kingdom,655.54,8,81.94
15207,United Kingdom,653.77,5,130.75
17398,United Kingdom,653.38,3,217.79
16648,United Kingdom,653.0,4,163.25
17523,United Kingdom,652.74,4,163.19
17963,United Kingdom,651.51,4,162.88
13622,United Kingdom,651.45,2,325.73
13840,United Kingdom,651.4,1,651.4
12855,United Kingdom,650.94,4,162.74
16734,United Kingdom,650.51,3,216.84
16969,United Kingdom,650.41,3,216.8
16117,United Kingdom,650.05,4,162.51
15098,United Kingdom,649.5,5,129.9
15205,United Kingdom,648.83,3,216.28
13430,United Kingdom,648.69,4,162.17
12844,United Kingdom,648.6,4,162.15
16573,United Kingdom,648.41,4,162.1
15643,United Kingdom,647.4,6,107.9
16412,United Kingdom,647.23,5,129.45
14024,United Kingdom,645.74,3,215.25
16185,United Kingdom,644.72,3,214.91
17312,United Kingdom,644.3,3,214.77
16157,United Kingdom,644.24,4,161.06
17380,United Kingdom,643.75,4,160.94
12612,Germany,643.59,2,321.8
13237,United Kingdom,643.0,1,643.0
16431,United Kingdom,642.81,3,214.27
17779,United Kingdom,642.17,5,128.43
16399,United Kingdom,641.82,3,213.94
12624,France,641.13,2,320.57
13318,United Kingdom,640.76,3,213.59
12538,Spain,640.45,2,320.23
13820,United Kingdom,640.4,5,128.08
16368,United Kingdom,640.21,3,213.4
12880,United Kingdom,640.13,2,320.07
12734,France,639.65,3,213.22
18163,United Kingdom,639.34,2,319.67
12699,Germany,638.11,1,638.11
14664,United Kingdom,637.89,2,318.95
17134,United Kingdom,637.1,3,212.37
15183,United Kingdom,637.03,4,159.26
15829,United Kingdom,636.14,2,318.07
16534,United Kingdom,635.9,1,635.9
14425,United Kingdom,635.89,5,127.18
14537,United Kingdom,635.45,3,211.82
15297,United Kingdom,635.04,4,158.76
17985,United Kingdom,634.95,1,634.95
14594,United Kingdom,634.83,2,317.42
17334,United Kingdom,634.73,4,158.68
14365,United Kingdom,634.68,2,317.34
14219,United Kingdom,633.83,3,211.28
15045,United Kingdom,633.66,3,211.22
17375,United Kingdom,632.95,5,126.59
15666,United Kingdom,632.94,2,316.47
13540,United Kingdom,632.39,3,210.8
13822,United Kingdom,632.0,2,316.0
13444,United Kingdom,631.68,2,315.84
14381,United Kingdom,631.34,2,315.67
13706,United Kingdom,631.17,2,315.59
15276,United Kingdom,631.03,5,126.21
16193,United Kingdom,630.43,2,315.22
18101,United Kingdom,629.16,5,125.83
13525,United Kingdom,628.78,2,314.39
14283,United Kingdom,628.44,4,157.11
16022,United Kingdom,628.28,1,628.28
13480,United Kingdom,627.82,2,313.91
14237,United Kingdom,627.04,3,209.01
14036,United Kingdom,626.65,1,626.65
17392,United Kingdom,626.56,3,208.85
15880,United Kingdom,626.56,2,313.28
16715,United Kingdom,625.52,2,312.76
16330,United Kingdom,624.63,8,78.08
14169,United Kingdom,624.43,2,312.22
16750,United Kingdom,623.93,5,124.79
16792,United Kingdom,623.46,5,124.69
15258,United Kingdom,623.16,2,311.58
12575,France,622.82,2,311.41
14115,United Kingdom,622.67,2,311.34
15016,United Kingdom,622.3,6,103.72
12667,Finland,620.13,1,620.13
14529,United Kingdom,620.04,3,206.68
16776,United Kingdom,619.85,2,309.93
14079,United Kingdom,618.73,2,309.37
13493,Switzerland,618.63,2,309.32
16613,United Kingdom,618.59,1,618.59
12596,Spain,618.27,2,309.14
13301,United Kingdom,618.09,4,154.52
13496,United Kingdom,617.93,3,205.98
15956,United Kingdom,617.6,2,308.8
14377,United Kingdom,617.05,2,308.53
13925,United Kingdom,616.65,6,102.78
16311,United Kingdom,616.26,2,308.13
17639,United Kingdom,615.17,6,102.53
14077,United Kingdom,615.08,6,102.51
16847,United Kingdom,614.89,2,307.45
15748,United Kingdom,614.76,3,204.92
16844,United Kingdom,614.34,2,307.17
14558,United Kingdom,614.1,5,122.82
16566,United Kingdom,614.01,6,102.34
13914,United Kingdom,613.95,3,204.65
14570,United Kingdom,613.75,3,204.58
15362,United Kingdom,613.08,2,306.54
16178,United Kingdom,612.6,2,306.3
16589,United Kingdom,612.36,4,153.09
15232,United Kingdom,612.06,2,306.03
17209,United Kingdom,611.6,3,203.87
16158,United Kingdom,611.32,10,61.13
16922,United Kingdom,611.08,1,611.08
14793,United Kingdom,611.05,3,203.68
13731,United Kingdom,610.59,2,305.3
14636,United Kingdom,609.85,2,304.93
17325,United Kingdom,609.57,3,203.19
15275,United Kingdom,609.19,2,304.6
16675,United Kingdom,608.86,2,304.43
13933,United Kingdom,608.79,2,304.4
15147,United Kingdom,608.65,2,304.33
12719,France,608.1,3,202.7
15717,United Kingdom,607.0,5,121.4
13020,United Kingdom,606.96,5,121.39
17507,United Kingdom,605.58,2,302.79
16780,United Kingdom,605.55,3,201.85
13558,United Kingdom,605.06,4,151.27
17707,United Kingdom,605.05,9,67.23
12944,United Kingdom,604.51,2,302.26
17270,United Kingdom,604.4,2,302.2
14417,United Kingdom,604.2,1,604.2
12556,Spain,603.71,2,301.86
12707,France,603.42,1,603.42
18264,United Kingdom,603.25,1,603.25
16445,United Kingdom,602.73,4,150.68
13836,United Kingdom,602.52,3,200.84
13832,United Kingdom,602.44,3,200.81
17890,United Kingdom,602.09,2,301.05
14670,United Kingdom,602.0,3,200.67
12654,Germany,601.98,5,120.4
17998,United Kingdom,601.74,4,150.44
14254,United Kingdom,601.03,1,601.03
15257,United Kingdom,600.9,3,200.3
14339,United Kingdom,600.66,5,120.13
18183,United Kingdom,600.52,6,100.09
12420,Cyprus,600.39,1,600.39
17745,United Kingdom,600.34,2,300.17
18211,United Kingdom,600.07,5,120.01
16077,United Kingdom,600.0,2,300.0
15648,United Kingdom,599.9,4,149.98
12521,Germany,599.68,1,599.68
14611,United Kingdom,599.38,3,199.79
14965,United Kingdom,599.0,2,299.5
14569,United Kingdom,598.98,4,149.75
13311,United Kingdom,598.57,2,299.29
17845,United Kingdom,598.19,4,149.55
15424,United Kingdom,597.78,3,199.26
14170,United Kingdom,597.33,3,199.11
15631,United Kingdom,596.67,1,596.67
14455,United Kingdom,594.86,5,118.97
15929,United Kingdom,594.0,1,594.0
15442,United Kingdom,594.0,1,594.0
17119,United Kingdom,593.61,3,197.87
14746,United Kingdom,593.5,4,148.38
16720,United Kingdom,593.43,4,148.36
16116,United Kingdom,592.88,2,296.44
13472,United Kingdom,592.24,2,296.12
17473,United Kingdom,592.15,3,197.38
17815,United Kingdom,591.96,1,591.96
13811,Germany,591.75,4,147.94
17483,United Kingdom,591.73,4,147.93
15346,United Kingdom,591.65,4,147.91
15524,United Kingdom,591.4,2,295.7
17098,United Kingdom,591.07,3,197.02
15160,United Kingdom,589.27,4,147.32
15624,United Kingdom,588.13,4,147.03
15191,United Kingdom,588.05,3,196.02
15097,United Kingdom,587.05,5,117.41
12513,France,586.79,2,293.4
13106,United Kingdom,586.46,3,195.49
17773,United Kingdom,585.27,2,292.64
12800,Portugal,584.25,3,194.75
14023,United Kingdom,584.07,2,292.04
15762,United Kingdom,583.75,2,291.88
15918,United Kingdom,582.88,3,194.29
16100,United Kingdom,582.64,1,582.64
16802,United Kingdom,582.61,2,291.31
17970,United Kingdom,582.59,1,582.59
18232,United Kingdom,582.47,5,116.49
17099,United Kingdom,582.17,1,582.17
14771,United Kingdom,579.92,3,193.31
14742,United Kingdom,579.85,1,579.85
17678,United Kingdom,579.81,3,193.27
16596,United Kingdom,579.63,4,144.91
15588,United Kingdom,579.6,1,579.6
15959,United Kingdom,579.49,3,193.16
18039,United Kingdom,579.17,4,144.79
13314,United Kingdom,578.66,4,144.67
18262,United Kingdom,577.54,3,192.51
17274,United Kingdom,577.38,2,288.69
17557,United Kingdom,575.46,4,143.87
12859,United Kingdom,575.1,1,575.1
14323,United Kingdom,574.26,4,143.57
13262,United Kingdom,573.45,3,191.15
15415,United Kingdom,572.81,1,572.81
13379,United Kingdom,572.56,3,190.85
13179,United Kingdom,572.31,1,572.31
14053,United Kingdom,572.3,4,143.08
12816,Poland,572.2,2,286.1
17156,United Kingdom,572.07,2,286.04
13369,United Kingdom,572.03,2,286.02
15920,United Kingdom,571.64,9,63.52
15821,United Kingdom,570.96,2,285.48
17122,United Kingdom,570.5,4,142.63
15857,United Kingdom,570.48,2,285.24
14592,United Kingdom,570.46,3,190.15
16667,United Kingdom,570.13,2,285.07
17433,United Kingdom,569.96,2,284.98
15169,United Kingdom,569.22,2,284.61
